Regret,Relative Regret,Accuracy,Optimal
0.0,0.0,0.9375,True
0.0,0.0,1.0,True
0.0,0.0,0.9861111111111112,True
0.4,0.021164021591186962,0.8263888888888888,False
-0.0,-0.0,1.0,True
-0.0,-0.0,0.9861111111111112,True
-0.0,-0.0,1.0,True
-0.0,-0.0,1.0,True
0.4,0.014814814814814815,0.9097222222222222,False
-0.0,-0.0,0.9722222222222222,True
0.0,0.0,0.9513888888888888,True
-0.0,-0.0,1.0,True
0.0,0.0,1.0,True
0.0,0.0,1.0,True
0.0,0.0,1.0,True
-0.0,-0.0,1.0,True
-0.0,-0.0,0.9722222222222222,True
-0.0,-0.0,1.0,True
0.0,0.0,0.9861111111111112,True
0.0,0.0,0.9861111111111112,True
0.0,0.0,1.0,True
0.0,0.0,1.0,True
-0.0,-0.0,0.9722222222222222,True
0.4,0.02439024446976463,0.9861111111111112,False
1.6,0.1142857142857143,0.8263888888888888,False
0.4,0.016129032754253043,0.9861111111111112,False
0.0,0.0,1.0,True
-0.0,-0.0,0.9583333333333334,True
-0.0,-0.0,0.9861111111111112,True
0.0,0.0,0.9722222222222222,True
0.4,0.022222222222222223,0.9722222222222222,False
0.0,0.0,1.0,True
-0.0,-0.0,0.9236111111111112,True
0.8,0.048484848484848485,0.9722222222222222,False
-0.0,-0.0,0.9722222222222222,True
-0.0,-0.0,0.9444444444444444,True
0.4,0.03333333333333333,0.9305555555555556,False
0.8,0.06666666666666667,0.9097222222222222,False
0.0,0.0,1.0,True
-0.0,-0.0,1.0,True
-0.0,-0.0,0.9861111111111112,True
0.0,0.0,0.9583333333333334,True
-0.0,-0.0,1.0,True
-0.0,-0.0,1.0,True
0.0,0.0,1.0,True
0.0,0.0,1.0,True
0.0,0.0,1.0,True
0.8,0.03773584769857703,0.9236111111111112,False
0.0,0.0,1.0,True
-0.0,-0.0,0.9722222222222222,True
0.0,0.0,0.9583333333333334,True
0.4,0.017241378743356548,0.8819444444444444,False
0.0,0.0,0.9861111111111112,True
-0.0,-0.0,1.0,True
0.0,0.0,1.0,True
0.0,0.0,1.0,True
0.0,0.0,0.9861111111111112,True
0.0,0.0,1.0,True
0.0,0.0,1.0,True
0.0,0.0,0.9583333333333334,True
-0.0,-0.0,1.0,True
-0.0,-0.0,1.0,True
0.0,0.0,1.0,True
0.0,0.0,0.9583333333333334,True
1.2,0.04013377977624823,0.9305555555555556,False
-0.0,-0.0,0.8819444444444444,True
0.0,0.0,0.9583333333333334,True
0.0,0.0,0.9722222222222222,True
-0.0,-0.0,1.0,True
-0.0,-0.0,1.0,True
0.0,0.0,0.8888888888888888,True
-0.0,-0.0,1.0,True
0.0,0.0,1.0,True
0.4,0.007246376711439372,0.8402777777777778,False
-0.0,-0.0,1.0,True
0.4,0.00793650769622719,0.9722222222222222,False
0.4,0.01544401567148357,0.9861111111111112,False
0.0,0.0,1.0,True
-0.0,-0.0,0.9861111111111112,True
0.8,0.022792023782845252,0.9513888888888888,False
0.0,0.0,0.9861111111111112,True
1.2,0.03625377810631043,0.8611111111111112,False
0.0,0.0,0.9722222222222222,True
0.0,0.0,0.9722222222222222,True
0.0,0.0,0.9097222222222222,True
0.0,0.0,1.0,True
0.4,0.028571428571428574,0.9861111111111112,False
0.0,0.0,0.9583333333333334,True
0.0,0.0,1.0,True
0.0,0.0,1.0,True
0.0,0.0,0.875,True
-0.0,-0.0,0.9861111111111112,True
0.0,0.0,1.0,True
